1.162,=3600+(60*16)+20-((60*46)+24)
1.087,=3600+(60*16)+21-((60*46)+24)
1.146,=3600+(60*16)+22-((60*46)+24)
1.111,=3600+(60*16)+23-((60*46)+24)
1.224,=3600+(60*16)+24-((60*46)+24)
1.184,=3600+(60*16)+25-((60*46)+24)
1.022,=3600+(60*16)+26-((60*46)+24)
1.228,=3600+(60*16)+27-((60*46)+24)
1.186,=3600+(60*16)+28-((60*46)+24)
1.101,=3600+(60*16)+29-((60*46)+24)
1.096,=3600+(60*16)+30-((60*46)+24)
1.167,=3600+(60*16)+31-((60*46)+24)
1.229,=3600+(60*16)+32-((60*46)+24)
1.074,=3600+(60*16)+32-((60*46)+24)
1.235,=3600+(60*16)+33-((60*46)+24)
1.070,=3600+(60*16)+34-((60*46)+24)
1.001,=3600+(60*16)+35-((60*46)+24)
1.277,=3600+(60*16)+36-((60*46)+24)
1.140,=3600+(60*16)+37-((60*46)+24)
1.050,=3600+(60*16)+38-((60*46)+24)
1.268,=3600+(60*16)+39-((60*46)+24)
1.172,=3600+(60*16)+40-((60*46)+24)
1.133,=3600+(60*16)+41-((60*46)+24)
1.201,=3600+(60*16)+42-((60*46)+24)
1.009,=3600+(60*16)+43-((60*46)+24)
1.088,=3600+(60*16)+44-((60*46)+24)
1.348,=3600+(60*16)+45-((60*46)+24)
1.124,=3600+(60*16)+46-((60*46)+24)
1.039,=3600+(60*16)+47-((60*46)+24)
1.341,=3600+(60*16)+48-((60*46)+24)
1.210,=3600+(60*16)+48-((60*46)+24)
0.935,=3600+(60*16)+49-((60*46)+24)
1.087,=3600+(60*16)+50-((60*46)+24)
1.118,=3600+(60*16)+51-((60*46)+24)
1.116,=3600+(60*16)+52-((60*46)+24)
1.191,=3600+(60*16)+53-((60*46)+24)
1.061,=3600+(60*16)+54-((60*46)+24)
1.247,=3600+(60*16)+55-((60*46)+24)
1.210,=3600+(60*16)+56-((60*46)+24)
1.063,=3600+(60*16)+57-((60*46)+24)
1.209,=3600+(60*16)+58-((60*46)+24)
1.166,=3600+(60*16)+59-((60*46)+24)
1.067,=3600+(60*17)+00-((60*46)+24)
1.189,=3600+(60*17)+01-((60*46)+24)
1.150,=3600+(60*17)+02-((60*46)+24)
1.073,=3600+(60*17)+03-((60*46)+24)
1.265,=3600+(60*17)+04-((60*46)+24)
1.148,=3600+(60*17)+04-((60*46)+24)
1.100,=3600+(60*17)+05-((60*46)+24)
1.210,=3600+(60*17)+06-((60*46)+24)
1.098,=3600+(60*17)+07-((60*46)+24)
1.192,=3600+(60*17)+08-((60*46)+24)
1.163,=3600+(60*17)+09-((60*46)+24)
0.973,=3600+(60*17)+10-((60*46)+24)
1.247,=3600+(60*17)+11-((60*46)+24)
1.114,=3600+(60*17)+12-((60*46)+24)
1.025,=3600+(60*17)+13-((60*46)+24)
1.280,=3600+(60*17)+14-((60*46)+24)
1.188,=3600+(60*17)+15-((60*46)+24)
1.149,=3600+(60*17)+16-((60*46)+24)
1.053,=3600+(60*17)+17-((60*46)+24)
1.032,=3600+(60*17)+18-((60*46)+24)
1.257,=3600+(60*17)+19-((60*46)+24)
1.091,=3600+(60*17)+20-((60*46)+24)
1.078,=3600+(60*17)+20-((60*46)+24)
1.269,=3600+(60*17)+21-((60*46)+24)
1.150,=3600+(60*17)+22-((60*46)+24)
1.119,=3600+(60*17)+23-((60*46)+24)
1.153,=3600+(60*17)+24-((60*46)+24)
1.099,=3600+(60*17)+25-((60*46)+24)
1.083,=3600+(60*17)+26-((60*46)+24)
1.211,=3600+(60*17)+27-((60*46)+24)
1.198,=3600+(60*17)+28-((60*46)+24)
1.015,=3600+(60*17)+29-((60*46)+24)
1.219,=3600+(60*17)+30-((60*46)+24)
1.219,=3600+(60*17)+31-((60*46)+24)
1.070,=3600+(60*17)+32-((60*46)+24)
1.121,=3600+(60*17)+33-((60*46)+24)
1.130,=3600+(60*17)+34-((60*46)+24)
1.093,=3600+(60*17)+35-((60*46)+24)
1.248,=3600+(60*17)+35-((60*46)+24)
1.098,=3600+(60*17)+36-((60*46)+24)
1.138,=3600+(60*17)+37-((60*46)+24)
1.308,=3600+(60*17)+38-((60*46)+24)
1.120,=3600+(60*17)+39-((60*46)+24)
1.061,=3600+(60*17)+40-((60*46)+24)
1.213,=3600+(60*17)+41-((60*46)+24)
1.050,=3600+(60*17)+42-((60*46)+24)
1.171,=3600+(60*17)+43-((60*46)+24)
1.243,=3600+(60*17)+44-((60*46)+24)
1.046,=3600+(60*17)+45-((60*46)+24)
1.147,=3600+(60*17)+46-((60*46)+24)
1.223,=3600+(60*17)+47-((60*46)+24)
1.065,=3600+(60*17)+48-((60*46)+24)
1.141,=3600+(60*17)+49-((60*46)+24)
1.239,=3600+(60*17)+50-((60*46)+24)
1.067,=3600+(60*17)+51-((60*46)+24)
1.078,=3600+(60*17)+52-((60*46)+24)
1.255,=3600+(60*17)+52-((60*46)+24)
1.013,=3600+(60*17)+53-((60*46)+24)
1.128,=3600+(60*17)+54-((60*46)+24)
1.345,=3600+(60*17)+55-((60*46)+24)
0.985,=3600+(60*17)+56-((60*46)+24)
0.852,=3600+(60*17)+57-((60*46)+24)
0.982,=3600+(60*17)+58-((60*46)+24)
0.954,=3600+(60*17)+59-((60*46)+24)
1.153,=3600+(60*18)+00-((60*46)+24)
1.269,=3600+(60*18)+01-((60*46)+24)
0.966,=3600+(60*18)+02-((60*46)+24)
1.150,=3600+(60*18)+03-((60*46)+24)
1.203,=3600+(60*18)+04-((60*46)+24)
1.063,=3600+(60*18)+05-((60*46)+24)
1.183,=3600+(60*18)+06-((60*46)+24)
1.099,=3600+(60*18)+07-((60*46)+24)
1.065,=3600+(60*18)+07-((60*46)+24)
1.117,=3600+(60*18)+08-((60*46)+24)
1.106,=3600+(60*18)+09-((60*46)+24)
1.225,=3600+(60*18)+10-((60*46)+24)
1.194,=3600+(60*18)+11-((60*46)+24)
1.017,=3600+(60*18)+12-((60*46)+24)
1.207,=3600+(60*18)+13-((60*46)+24)
1.246,=3600+(60*18)+14-((60*46)+24)
0.973,=3600+(60*21)+14-((60*46)+24)
1.262,=3600+(60*21)+15-((60*46)+24)
1.147,=3600+(60*21)+22-((60*46)+24)
1.230,=3600+(60*21)+23-((60*46)+24)
1.022,=3600+(60*21)+24-((60*46)+24)
1.190,=3600+(60*21)+25-((60*46)+24)
1.173,=3600+(60*21)+26-((60*46)+24)
1.053,=3600+(60*21)+27-((60*46)+24)
1.113,=3600+(60*21)+28-((60*46)+24)
1.145,=3600+(60*21)+29-((60*46)+24)
1.181,=3600+(60*21)+30-((60*46)+24)
1.186,=3600+(60*21)+31-((60*46)+24)
1.108,=3600+(60*21)+32-((60*46)+24)
1.156,=3600+(60*21)+33-((60*46)+24)
1.171,=3600+(60*21)+33-((60*46)+24)
1.105,=3600+(60*21)+34-((60*46)+24)
1.188,=3600+(60*21)+35-((60*46)+24)
1.089,=3600+(60*21)+36-((60*46)+24)
1.075,=3600+(60*21)+37-((60*46)+24)
1.055,=3600+(60*21)+43-((60*46)+24)
1.075,=3600+(60*21)+46-((60*46)+24)
1.199,=3600+(60*21)+52-((60*46)+24)
0.979,=3600+(60*21)+53-((60*46)+24)
1.193,=3600+(60*21)+54-((60*46)+24)
1.171,=3600+(60*21)+55-((60*46)+24)
1.006,=3600+(60*21)+56-((60*46)+24)
1.217,=3600+(60*21)+57-((60*46)+24)
1.199,=3600+(60*21)+58-((60*46)+24)
1.044,=3600+(60*21)+59-((60*46)+24)
1.066,=3600+(60*22)+00-((60*46)+24)
1.080,=3600+(60*22)+01-((60*46)+24)
1.172,=3600+(60*22)+02-((60*46)+24)
1.178,=3600+(60*22)+03-((60*46)+24)
1.104,=3600+(60*22)+04-((60*46)+24)
1.113,=3600+(60*22)+05-((60*46)+24)
1.255,=3600+(60*22)+06-((60*46)+24)
1.144,=3600+(60*22)+07-((60*46)+24)
1.124,=3600+(60*22)+07-((60*46)+24)
1.125,=3600+(60*22)+19-((60*46)+24)
1.156,=3600+(60*22)+20-((60*46)+24)
1.100,=3600+(60*22)+21-((60*46)+24)
1.130,=3600+(60*22)+22-((60*46)+24)
1.265,=3600+(60*22)+23-((60*46)+24)
1.140,=3600+(60*22)+24-((60*46)+24)
1.145,=3600+(60*22)+25-((60*46)+24)
1.215,=3600+(60*22)+26-((60*46)+24)
1.153,=3600+(60*22)+26-((60*46)+24)
1.129,=3600+(60*22)+27-((60*46)+24)
1.152,=3600+(60*22)+28-((60*46)+24)
1.084,=3600+(60*22)+29-((60*46)+24)
1.188,=3600+(60*22)+30-((60*46)+24)
1.140,=3600+(60*22)+31-((60*46)+24)
1.089,=3600+(60*22)+32-((60*46)+24)
1.195,=3600+(60*22)+33-((60*46)+24)
1.226,=3600+(60*22)+34-((60*46)+24)
1.017,=3600+(60*22)+46-((60*46)+24)
1.005,=3600+(60*22)+47-((60*46)+24)
1.321,=3600+(60*22)+48-((60*46)+24)
1.219,=3600+(60*22)+49-((60*46)+24)
1.167,=3600+(60*22)+50-((60*46)+24)
1.208,=3600+(60*22)+50-((60*46)+24)
1.027,=3600+(60*22)+51-((60*46)+24)
1.203,=3600+(60*22)+52-((60*46)+24)
1.147,=3600+(60*22)+53-((60*46)+24)
0.969,=3600+(60*22)+54-((60*46)+24)
1.239,=3600+(60*22)+55-((60*46)+24)
1.112,=3600+(60*22)+56-((60*46)+24)
1.091,=3600+(60*22)+57-((60*46)+24)
1.259,=3600+(60*22)+58-((60*46)+24)
1.045,=3600+(60*22)+59-((60*46)+24)
1.099,=3600+(60*23)+00-((60*46)+24)
1.297,=3600+(60*23)+01-((60*46)+24)
1.225,=3600+(60*23)+13-((60*46)+24)
1.236,=3600+(60*23)+14-((60*46)+24)
1.079,=3600+(60*23)+15-((60*46)+24)
1.182,=3600+(60*23)+16-((60*46)+24)
1.231,=3600+(60*23)+16-((60*46)+24)
1.104,=3600+(60*23)+17-((60*46)+24)
1.127,=3600+(60*23)+18-((60*46)+24)
1.141,=3600+(60*23)+19-((60*46)+24)
1.097,=3600+(60*23)+20-((60*46)+24)
1.226,=3600+(60*23)+21-((60*46)+24)
1.092,=3600+(60*23)+22-((60*46)+24)
1.090,=3600+(60*23)+23-((60*46)+24)
1.272,=3600+(60*23)+24-((60*46)+24)
1.244,=3600+(60*23)+25-((60*46)+24)
1.069,=3600+(60*23)+26-((60*46)+24)
1.145,=3600+(60*23)+27-((60*46)+24)
1.185,=3600+(60*23)+28-((60*46)+24)
1.067,=3600+(60*23)+40-((60*46)+24)
1.143,=3600+(60*23)+41-((60*46)+24)
1.271,=3600+(60*23)+42-((60*46)+24)
1.098,=3600+(60*23)+43-((60*46)+24)
1.171,=3600+(60*23)+44-((60*46)+24)
1.112,=3600+(60*23)+45-((60*46)+24)
1.064,=3600+(60*23)+45-((60*46)+24)
1.249,=3600+(60*23)+46-((60*46)+24)
1.133,=3600+(60*23)+47-((60*46)+24)
0.945,=3600+(60*23)+48-((60*46)+24)
1.063,=3600+(60*23)+49-((60*46)+24)
1.088,=3600+(60*23)+50-((60*46)+24)
1.052,=3600+(60*23)+51-((60*46)+24)
1.230,=3600+(60*23)+52-((60*46)+24)
1.140,=3600+(60*23)+53-((60*46)+24)
1.058,=3600+(60*23)+54-((60*46)+24)
1.207,=3600+(60*23)+55-((60*46)+24)
1.241,=3600+(60*24)+07-((60*46)+24)
1.120,=3600+(60*24)+08-((60*46)+24)
1.035,=3600+(60*24)+09-((60*46)+24)
1.234,=3600+(60*24)+10-((60*46)+24)
1.009,=3600+(60*24)+11-((60*46)+24)
1.029,=3600+(60*24)+11-((60*46)+24)
1.274,=3600+(60*24)+12-((60*46)+24)
1.079,=3600+(60*24)+13-((60*46)+24)
1.044,=3600+(60*24)+14-((60*46)+24)
1.109,=3600+(60*24)+15-((60*46)+24)
1.128,=3600+(60*24)+16-((60*46)+24)
1.150,=3600+(60*24)+17-((60*46)+24)
1.089,=3600+(60*24)+18-((60*46)+24)
